chain_id,base_question_id,chain_type,chain_question,trigger_condition,difficulty,domain,primary_skill,order_in_chain,max_depth,adaptive_weight,scoring_threshold,session_applicable
b220e291-c890-44b9-86fb-fde5d22f3d93,Q02283,deep_dive,What are the specific trade-offs of using Database Design for this over an alternative?,Missing CAP theorem awareness,Expert,System Design,Database Design,3,3,0.6,7,All
54b8cc3e-1140-42ba-a563-6a5d90e97cb7,Q02283,edge_case,How does the system recover if Database Design fails while maintaining backward compatibility?,Did not address bottlenecks,Expert,System Design,Database Design,4,3,0.8,8,All
fe389f68-9f3b-4f17-b280-63717be3dcd5,Q02284,follow_up,Can you provide a specific metric when you tried to troubleshoot a resource-constrained IoT ecosystem?,Weak on reflection,Hard,Soft Skills,Adaptability,2,3,0.5,6,All
b7d8d33b-96b8-4427-b2f5-a81319105241,Q02284,deep_dive,What are the specific trade-offs of using Adaptability for this over an alternative?,Strong self-awareness shown,Hard,Soft Skills,Adaptability,3,3,0.6,7,All
f1f43bba-3a9b-4c9f-b24a-a0869b67d06c,Q02284,edge_case,How does the system recover if Adaptability fails while ensuring 99.99% uptime?,No measurable impact given,Hard,Soft Skills,Adaptability,4,3,0.8,8,All
a5c51ece-e1c3-4bab-a3d1-aef597e3a056,Q02285,follow_up,Can you provide a specific metric when you tried to refactor a latency-sensitive trading platform?,Did not mention team dynamics,Easy,Soft Skills,Time Management,2,3,0.5,6,All
89a10451-b135-4039-8359-cb3a14df378c,Q02285,deep_dive,What are the specific trade-offs of using Time Management for this over an alternative?,No personal ownership shown,Easy,Soft Skills,Time Management,3,3,0.6,7,All
0c2fabab-e81b-4490-af6b-e517d402c558,Q02285,edge_case,How does the system recover if Time Management fails under strict memory constraints?,No personal ownership shown,Easy,Soft Skills,Time Management,4,3,0.8,8,All
44d1926b-7c9f-49e0-ace5-0cd8d47ded9f,Q02286,follow_up,Can you provide a specific metric when you tried to refactor a realtime data pipeline?,Candidate lacked metrics,Expert,Technical,React,2,3,0.5,6,All
368e96f2-f7fa-4491-b753-8dbdafb96784,Q02286,deep_dive,What are the specific trade-offs of using React for this over an alternative?,Strong base answer,Expert,Technical,React,3,3,0.6,7,All
6048aa81-4f4b-4a35-b0f7-8039d4602e6f,Q02286,edge_case,How does the system recover if React fails while maintaining backward compatibility?,Did not address security,Expert,Technical,React,4,3,0.8,8,All
49c8e989-0f37-4ef5-8918-2e743a52db21,Q02287,follow_up,Can you provide a specific metric when you tried to design an offline-first mobile app backing service?,Missed integration complexity,Medium,Domain Knowledge,EdTech,2,3,0.5,6,All
a6e85dad-02e6-4157-a549-f0d7e054bc5a,Q02287,deep_dive,What are the specific trade-offs of using EdTech for this over an alternative?,Strong base answer,Medium,Domain Knowledge,EdTech,3,3,0.6,7,All
f68684db-85d7-42dd-bccc-00e40e532bd1,Q02287,edge_case,How does the system recover if EdTech fails with a hard deadline of two weeks?,Did not reference industry standards,Medium,Domain Knowledge,EdTech,4,3,0.8,8,All
437e89b0-24c4-437d-9f5f-b0375d197943,Q02288,follow_up,Can you provide a specific metric when you tried to implement an offline-first mobile app backing service?,Domain-specific terminology missing,Expert,Domain Knowledge,E-commerce,2,3,0.5,6,All
afc5b181-9015-4c4d-9a64-85f5bf5e547e,Q02288,deep_dive,What are the specific trade-offs of using E-commerce for this over an alternative?,No regulatory awareness shown,Expert,Domain Knowledge,E-commerce,3,3,0.6,7,All
3c948716-8f52-4c54-a0b5-34ccba2c39c5,Q02288,edge_case,How does the system recover if E-commerce fails with a hard deadline of two weeks?,Missed key domain constraint,Expert,Domain Knowledge,E-commerce,4,3,0.8,8,All
21303e5f-bd6d-4dab-a69e-bbd989a5eca7,Q02289,follow_up,Can you provide a specific metric when you tried to debug a latency-sensitive trading platform?,Skipped SLA definition,Medium,System Design,Scalability,2,3,0.5,6,All
a9adb24d-5f28-40d5-9efb-a21488c9791f,Q02289,deep_dive,What are the specific trade-offs of using Scalability for this over an alternative?,Missing CAP theorem awareness,Medium,System Design,Scalability,3,3,0.6,7,All
a407aaae-080e-420c-a7cf-2c893374359d,Q02289,edge_case,How does the system recover if Scalability fails with a hard deadline of two weeks?,Missing CAP theorem awareness,Medium,System Design,Scalability,4,3,0.8,8,All
adcadffd-73e5-48f9-82bb-5e1b29f1e51a,Q02290,follow_up,Can you provide a specific metric when you tried to architect an offline-first mobile app backing service?,Generic answer not domain-tailored,Medium,Domain Knowledge,E-commerce,2,3,0.5,6,All
c14f8ea7-825f-44e2-a9a8-c219f8a289ba,Q02290,deep_dive,What are the specific trade-offs of using E-commerce for this over an alternative?,No regulatory awareness shown,Medium,Domain Knowledge,E-commerce,3,3,0.6,7,All
e1dcdf12-ad6d-476e-ad1f-c332552b2c3a,Q02290,edge_case,How does the system recover if E-commerce fails with a hard deadline of two weeks?,Missing domain-specific risk,Medium,Domain Knowledge,E-commerce,4,3,0.8,8,All
b31636d2-326d-432e-8d30-1f783347a835,Q02291,follow_up,Can you provide a specific metric when you tried to refactor a latency-sensitive trading platform?,Skipped compliance concern,Hard,Domain Knowledge,Healthcare,2,3,0.5,6,All
dc99311e-198b-4922-bb3f-69286e90da7e,Q02291,deep_dive,What are the specific trade-offs of using Healthcare for this over an alternative?,No regulatory awareness shown,Hard,Domain Knowledge,Healthcare,3,3,0.6,7,All
12361a8e-d546-45a3-a39a-7ef830e74443,Q02291,edge_case,How does the system recover if Healthcare fails while maintaining backward compatibility?,Skipped compliance concern,Hard,Domain Knowledge,Healthcare,4,3,0.8,8,All
e75fb576-c902-4a17-9545-06f785fa1b3a,Q02292,follow_up,Can you provide a specific metric when you tried to troubleshoot a legacy monolithic system?,Skipped error handling,Medium,Technical,AWS,2,3,0.5,6,All
8e5ae745-24dc-4c2c-b856-4c34afd5a33f,Q02292,deep_dive,What are the specific trade-offs of using AWS for this over an alternative?,Strong base answer,Medium,Technical,AWS,3,3,0.6,7,All
07c2ca95-982a-4f09-8470-b75cb40bcb54,Q02292,edge_case,How does the system recover if AWS fails with a globally distributed team?,Did not address security,Medium,Technical,AWS,4,3,0.8,8,All
cea16415-c3fe-47a5-aecb-a4f1971a4222,Q02293,follow_up,Can you provide a specific metric when you tried to implement a latency-sensitive trading platform?,No personal ownership shown,Hard,Soft Skills,Communication,2,3,0.5,6,All
dc1ee14c-055e-44b1-b153-2a45e9f02020,Q02293,deep_dive,What are the specific trade-offs of using Communication for this over an alternative?,Strong self-awareness shown,Hard,Soft Skills,Communication,3,3,0.6,7,All
0846601f-008f-4160-8596-4953990e24f6,Q02293,edge_case,How does the system recover if Communication fails with a hard deadline of two weeks?,No conflict acknowledged,Hard,Soft Skills,Communication,4,3,0.8,8,All
17369905-1582-4cd1-8b6a-cef0649a7b0c,Q02294,follow_up,Can you provide a specific metric when you tried to migrate a distributed microservices architecture?,Did not address bottlenecks,Expert,System Design,Microservices,2,3,0.5,6,All
1682e2e1-72e9-4997-8880-c5909b3252ca,Q02294,deep_dive,What are the specific trade-offs of using Microservices for this over an alternative?,Strong base answer,Expert,System Design,Microservices,3,3,0.6,7,All
bb165382-124b-4ca8-914d-238b31d2f66a,Q02294,edge_case,How does the system recover if Microservices fails under strict memory constraints?,Missed fault tolerance,Expert,System Design,Microservices,4,3,0.8,8,All
2241aba3-78e6-46ce-9081-18945596d8fd,Q02295,follow_up,Can you provide a specific metric when you tried to design an offline-first mobile app backing service?,Missed scalability concerns,Easy,Technical,Go,2,3,0.5,6,All
f41d0d15-498f-4420-aadb-02713acf0dcd,Q02295,deep_dive,What are the specific trade-offs of using Go for this over an alternative?,Strong base answer,Easy,Technical,Go,3,3,0.6,7,All
b08339f8-1ab9-4b2f-b882-97c864109d63,Q02295,edge_case,How does the system recover if Go fails under strict memory constraints?,Missing cost consideration,Easy,Technical,Go,4,3,0.8,8,All
23c01f5f-fd23-4c33-a407-1bf44946b04a,Q02296,follow_up,Can you provide a specific metric when you tried to implement a highly secure payment gateway?,Skipped error handling,Expert,Technical,Go,2,3,0.5,6,All
46b95224-e7a9-461e-a4ab-92742f4a9123,Q02296,deep_dive,What are the specific trade-offs of using Go for this over an alternative?,Strong base answer,Expert,Technical,Go,3,3,0.6,7,All
0e833623-3c20-4b09-8b4a-695cc63e96a7,Q02296,edge_case,How does the system recover if Go fails during a major compliance audit?,No rollback strategy,Expert,Technical,Go,4,3,0.8,8,All
14d00c68-6bb0-4107-b748-22bee9d212c4,Q02297,follow_up,Can you provide a specific metric when you tried to architect a distributed microservices architecture?,No mention of monitoring,Expert,Technical,React,2,3,0.5,6,All
1c30a868-0397-404d-ab45-70231bdf1def,Q02297,deep_dive,What are the specific trade-offs of using React for this over an alternative?,Strong base answer,Expert,Technical,React,3,3,0.6,7,All
ea71a90b-6087-48b5-9246-6c6df5281d2d,Q02297,edge_case,How does the system recover if React fails during a major compliance audit?,Skipped error handling,Expert,Technical,React,4,3,0.8,8,All
bffdec5b-a4c3-4823-8710-b50c802ba156,Q02298,follow_up,Can you provide a specific metric when you tried to refactor a distributed microservices architecture?,Did not address bottlenecks,Hard,System Design,Security,2,3,0.5,6,All
a4f78be0-f5e9-42fe-b0fe-b2f855159a90,Q02298,deep_dive,What are the specific trade-offs of using Security for this over an alternative?,Missing CAP theorem awareness,Hard,System Design,Security,3,3,0.6,7,All
8ae9860d-ede4-4756-935b-af41fc8cabec,Q02298,edge_case,How does the system recover if Security fails with a hard deadline of two weeks?,Did not address bottlenecks,Hard,System Design,Security,4,3,0.8,8,All
7ecb657b-d970-4ac5-a3d1-8f86caf99d49,Q02299,follow_up,Can you provide a specific metric when you tried to implement a distributed microservices architecture?,Generic answer not domain-tailored,Easy,Domain Knowledge,Healthcare,2,3,0.5,6,All
f904fd76-d02b-4a49-bdf4-5b5f7069c65e,Q02299,deep_dive,What are the specific trade-offs of using Healthcare for this over an alternative?,Strong base answer,Easy,Domain Knowledge,Healthcare,3,3,0.6,7,All
53c35bed-e925-4188-8dcf-e5730f14e71c,Q02299,edge_case,How does the system recover if Healthcare fails under strict memory constraints?,No competitive context,Easy,Domain Knowledge,Healthcare,4,3,0.8,8,All
1522fbf5-2081-4e9a-8d78-79249ff2937e,Q02300,follow_up,Can you provide a specific metric when you tried to migrate an offline-first mobile app backing service?,Missed database indexing,Easy,System Design,Database Design,2,3,0.5,6,All
cb5675e3-9173-4c77-9769-edcfff6addef,Q02300,deep_dive,What are the specific trade-offs of using Database Design for this over an alternative?,Missing CAP theorem awareness,Easy,System Design,Database Design,3,3,0.6,7,All
7bd70f8a-ee19-4d41-a0ce-d0591fb33f1a,Q02300,edge_case,How does the system recover if Database Design fails with limited budget for cloud resources?,No capacity planning discussed,Easy,System Design,Database Design,4,3,0.8,8,All
b463b2d9-215e-41a5-b53c-b67b072ecae5,Q02301,follow_up,Can you provide a specific metric when you tried to migrate an offline-first mobile app backing service?,No rollback strategy,Expert,Technical,Docker,2,3,0.5,6,All
01dba4e4-b581-44dd-a66b-b4b9b2b52deb,Q02301,deep_dive,What are the specific trade-offs of using Docker for this over an alternative?,Strong base answer,Expert,Technical,Docker,3,3,0.6,7,All
0756db0c-44eb-45c0-9188-d9cd7fc4c16b,Q02301,edge_case,How does the system recover if Docker fails with a globally distributed team?,Missing failure scenarios,Expert,Technical,Docker,4,3,0.8,8,All
3b133486-a3b6-42aa-8912-d4a800ad6daf,Q02302,follow_up,Can you provide a specific metric when you tried to refactor an offline-first mobile app backing service?,No regulatory awareness shown,Hard,Domain Knowledge,Fintech,2,3,0.5,6,All
4b9ac33e-9db4-4cf4-b011-8a1f15b3df80,Q02302,deep_dive,What are the specific trade-offs of using Fintech for this over an alternative?,Strong base answer,Hard,Domain Knowledge,Fintech,3,3,0.6,7,All
5ebbbb1b-788f-4c76-86f0-d4994ec0f945,Q02302,edge_case,How does the system recover if Fintech fails while maintaining backward compatibility?,Skipped compliance concern,Hard,Domain Knowledge,Fintech,4,3,0.8,8,All
a93e015c-0ab0-4276-9b6f-0e0e940f2350,Q02303,follow_up,Can you provide a specific metric when you tried to refactor a realtime data pipeline?,Did not reference industry standards,Easy,Domain Knowledge,EdTech,2,3,0.5,6,All
18954696-97c6-4a68-a3b7-a8d89671c128,Q02303,deep_dive,What are the specific trade-offs of using EdTech for this over an alternative?,Strong base answer,Easy,Domain Knowledge,EdTech,3,3,0.6,7,All
4fc412fa-2163-4bb3-8ab3-5cff25906dfb,Q02303,edge_case,How does the system recover if EdTech fails with a globally distributed team?,No mention of data privacy,Easy,Domain Knowledge,EdTech,4,3,0.8,8,All
a9cf114d-3974-47b3-856b-ab8310d63238,Q02304,follow_up,Can you provide a specific metric when you tried to debug a legacy monolithic system?,Skipped compliance concern,Expert,Domain Knowledge,SaaS,2,3,0.5,6,All
3bf0deef-2506-4fea-a9c1-609e51fb631f,Q02304,deep_dive,What are the specific trade-offs of using SaaS for this over an alternative?,No regulatory awareness shown,Expert,Domain Knowledge,SaaS,3,3,0.6,7,All
620b3da4-7371-453e-982c-cfa1297f9bd9,Q02304,edge_case,How does the system recover if SaaS fails with limited budget for cloud resources?,No regulatory awareness shown,Expert,Domain Knowledge,SaaS,4,3,0.8,8,All
31df7702-689c-45ac-8848-54f6676eac2e,Q02305,follow_up,Can you provide a specific metric when you tried to design a highly secure payment gateway?,Generic answer not domain-tailored,Medium,Domain Knowledge,EdTech,2,3,0.5,6,All
ecc18a67-eeb4-4ebe-9775-da0b5d8b6d61,Q02305,deep_dive,What are the specific trade-offs of using EdTech for this over an alternative?,Strong base answer,Medium,Domain Knowledge,EdTech,3,3,0.6,7,All
5ec6dd93-895f-47ec-a26f-18f445667689,Q02305,edge_case,How does the system recover if EdTech fails while ensuring 99.99% uptime?,Missed key domain constraint,Medium,Domain Knowledge,EdTech,4,3,0.8,8,All
7e34d562-1e52-4f99-9dea-d8d18868f520,Q02306,follow_up,Can you provide a specific metric when you tried to debug a distributed microservices architecture?,No mention of monitoring,Expert,Technical,React,2,3,0.5,6,All
f5da141a-d214-460e-9a05-db85dff0b688,Q02306,deep_dive,What are the specific trade-offs of using React for this over an alternative?,Strong base answer,Expert,Technical,React,3,3,0.6,7,All
32899b29-3a26-4c9d-8e9b-ecfdeff0529d,Q02306,edge_case,How does the system recover if React fails with a hard deadline of two weeks?,Skipped error handling,Expert,Technical,React,4,3,0.8,8,All
399f0a20-bb18-4c00-b77d-863784e18c64,Q02307,follow_up,Can you provide a specific metric when you tried to scale a resource-constrained IoT ecosystem?,No personal ownership shown,Expert,Soft Skills,Leadership,2,3,0.5,6,All
025076af-e218-4af6-9961-ce68a5b441c3,Q02307,deep_dive,What are the specific trade-offs of using Leadership for this over an alternative?,Strong self-awareness shown,Expert,Soft Skills,Leadership,3,3,0.6,7,All
9780a328-2f22-4bd7-beb3-1f790ceac99e,Q02307,edge_case,How does the system recover if Leadership fails while ensuring 99.99% uptime?,Did not mention team dynamics,Expert,Soft Skills,Leadership,4,3,0.8,8,All
2e0839e9-30b5-40b2-af45-f130a8936766,Q02308,follow_up,Can you provide a specific metric when you tried to secure a resource-constrained IoT ecosystem?,No rollback strategy,Hard,Technical,Java,2,3,0.5,6,All
50da2398-fb68-4a91-90ab-34899c02a7bd,Q02308,deep_dive,What are the specific trade-offs of using Java for this over an alternative?,Strong base answer,Hard,Technical,Java,3,3,0.6,7,All
bb0b7654-1a4e-436c-99e3-8cf6f4696242,Q02308,edge_case,How does the system recover if Java fails with zero downtime?,Missed scalability concerns,Hard,Technical,Java,4,3,0.8,8,All
3723e10d-ccf1-4aff-989e-622c6b696591,Q02309,follow_up,Can you provide a specific metric when you tried to architect a resource-constrained IoT ecosystem?,Skipped SLA definition,Medium,System Design,Database Design,2,3,0.5,6,All
70bf1974-68d2-4022-b354-71aac2d57641,Q02309,deep_dive,What are the specific trade-offs of using Database Design for this over an alternative?,Missing CAP theorem awareness,Medium,System Design,Database Design,3,3,0.6,7,All
dc736fa1-1271-4f12-8c7c-226527236a48,Q02309,edge_case,How does the system recover if Database Design fails with zero downtime?,Did not consider latency,Medium,System Design,Database Design,4,3,0.8,8,All
84c700cb-28ea-45ee-a482-7213577d5d44,Q02310,follow_up,Can you provide a specific metric when you tried to optimize a legacy monolithic system?,No regulatory awareness shown,Hard,Domain Knowledge,Healthcare,2,3,0.5,6,All
5f233706-c7fc-4e07-b30b-a29acadd8868,Q02310,deep_dive,What are the specific trade-offs of using Healthcare for this over an alternative?,Strong base answer,Hard,Domain Knowledge,Healthcare,3,3,0.6,7,All
fecc6de7-5c76-438f-a533-03a8c312e69b,Q02310,edge_case,How does the system recover if Healthcare fails with a hard deadline of two weeks?,Missing domain-specific risk,Hard,Domain Knowledge,Healthcare,4,3,0.8,8,All
12de8f45-18d7-45dc-a1f5-b829c2c89bc8,Q02311,follow_up,Can you provide a specific metric when you tried to debug a realtime data pipeline?,Skipped error handling,Medium,Technical,Node.js,2,3,0.5,6,All
b9e143b9-805d-427d-97b6-3f34f2ac9bfa,Q02311,deep_dive,What are the specific trade-offs of using Node.js for this over an alternative?,Strong base answer,Medium,Technical,Node.js,3,3,0.6,7,All
9e4a2667-a1ed-41b7-9663-fbc12f02f854,Q02311,edge_case,How does the system recover if Node.js fails under strict memory constraints?,No mention of trade-offs,Medium,Technical,Node.js,4,3,0.8,8,All
467511b5-6267-4ffb-a6c5-063c7ab0ddba,Q02312,follow_up,Can you provide a specific metric when you tried to refactor a realtime data pipeline?,No API versioning mentioned,Hard,System Design,Security,2,3,0.5,6,All
8eae7672-ed61-4f14-a0ea-9ff74c4d7a87,Q02312,deep_dive,What are the specific trade-offs of using Security for this over an alternative?,Strong base answer,Hard,System Design,Security,3,3,0.6,7,All
4b5817a2-e2fb-4550-a010-cdbb0ea4675f,Q02312,edge_case,How does the system recover if Security fails with a globally distributed team?,No mention of data consistency,Hard,System Design,Security,4,3,0.8,8,All
93492b61-2bc4-4ea9-9a0d-aee6e43a51e6,Q02313,follow_up,Can you provide a specific metric when you tried to scale a legacy monolithic system?,Candidate lacked metrics,Easy,Technical,React,2,3,0.5,6,All
d1dd5d0f-1db5-41fb-a0fd-33b3d1593d61,Q02313,deep_dive,What are the specific trade-offs of using React for this over an alternative?,Strong base answer,Easy,Technical,React,3,3,0.6,7,All
e09806f7-f4c3-4bd4-aedf-58847620f2e7,Q02313,edge_case,How does the system recover if React fails during a major compliance audit?,Missing failure scenarios,Easy,Technical,React,4,3,0.8,8,All
6defa99b-31c8-4d95-87a4-fdc354bc7c5f,Q02314,follow_up,Can you provide a specific metric when you tried to secure an offline-first mobile app backing service?,Skipped error handling,Hard,Technical,Node.js,2,3,0.5,6,All
073efbdb-a0e8-4640-a8de-c479e4a82f5f,Q02314,deep_dive,What are the specific trade-offs of using Node.js for this over an alternative?,Strong base answer,Hard,Technical,Node.js,3,3,0.6,7,All
28d9e957-2481-4cbd-ab96-325c2a7be0e8,Q02314,edge_case,How does the system recover if Node.js fails with zero downtime?,No mention of monitoring,Hard,Technical,Node.js,4,3,0.8,8,All
d2bc406f-58bc-4c2a-a7f5-147d3313027b,Q02315,follow_up,Can you provide a specific metric when you tried to migrate a highly secure payment gateway?,No capacity planning discussed,Medium,System Design,Microservices,2,3,0.5,6,All
526e8c2d-0d65-458c-acc9-2449685e34ca,Q02315,deep_dive,What are the specific trade-offs of using Microservices for this over an alternative?,Strong base answer,Medium,System Design,Microservices,3,3,0.6,7,All
9651e7b3-a95b-4ca4-94d6-342b30dc3f45,Q02315,edge_case,How does the system recover if Microservices fails with a globally distributed team?,No API versioning mentioned,Medium,System Design,Microservices,4,3,0.8,8,All
1bbc606a-d9e2-4525-98d4-c8d8a623da91,Q02316,follow_up,Can you provide a specific metric when you tried to design a legacy monolithic system?,Domain-specific terminology missing,Medium,Domain Knowledge,EdTech,2,3,0.5,6,All
2a232910-0983-43af-b3cf-be2d1628c38b,Q02316,deep_dive,What are the specific trade-offs of using EdTech for this over an alternative?,Strong base answer,Medium,Domain Knowledge,EdTech,3,3,0.6,7,All
7e871e8a-2d12-46b1-9583-ea2f76abf288,Q02316,edge_case,How does the system recover if EdTech fails while maintaining backward compatibility?,No mention of business impact,Medium,Domain Knowledge,EdTech,4,3,0.8,8,All
25f6aa4f-ff2a-4a21-8400-e20ca01ca1a5,Q02317,follow_up,Can you provide a specific metric when you tried to migrate a high-traffic web application?,Missing failure scenarios,Hard,Domain Knowledge,EdTech,2,3,0.5,6,All
3352898e-3707-43c4-8da1-03660e8a7ff1,Q02317,deep_dive,What are the specific trade-offs of using EdTech for this over an alternative?,No regulatory awareness shown,Hard,Domain Knowledge,EdTech,3,3,0.6,7,All
553a718b-1c2b-4d45-a12f-0055a51cf90f,Q02317,edge_case,How does the system recover if EdTech fails during a major compliance audit?,Missed integration complexity,Hard,Domain Knowledge,EdTech,4,3,0.8,8,All
59170076-05a3-4872-99a3-4fd6f341ea0e,Q02318,follow_up,Can you provide a specific metric when you tried to optimize a resource-constrained IoT ecosystem?,Skipped error handling,Hard,Technical,Kubernetes,2,3,0.5,6,All
780c8360-2c56-499d-a56f-cc4bcc80a1a0,Q02318,deep_dive,What are the specific trade-offs of using Kubernetes for this over an alternative?,Strong base answer,Hard,Technical,Kubernetes,3,3,0.6,7,All
83612b34-5443-4d46-85e4-1a480ee1c7f5,Q02318,edge_case,How does the system recover if Kubernetes fails while maintaining backward compatibility?,Missed performance implications,Hard,Technical,Kubernetes,4,3,0.8,8,All
2c2106ad-434c-4950-b9df-60f0ed10f408,Q02319,follow_up,Can you provide a specific metric when you tried to architect a legacy monolithic system?,No capacity planning discussed,Medium,System Design,Database Design,2,3,0.5,6,All
ca21c5a9-68c1-46dd-b4c6-0759633c7126,Q02319,deep_dive,What are the specific trade-offs of using Database Design for this over an alternative?,Strong base answer,Medium,System Design,Database Design,3,3,0.6,7,All
c028021d-fcd1-413c-bc53-29951331e5e4,Q02319,edge_case,How does the system recover if Database Design fails while ensuring 99.99% uptime?,No capacity planning discussed,Medium,System Design,Database Design,4,3,0.8,8,All
c5950376-7e24-4c37-987f-7d538d51206c,Q02320,follow_up,Can you provide a specific metric when you tried to optimize a highly secure payment gateway?,No lessons learned mentioned,Expert,Soft Skills,Communication,2,3,0.5,6,All
88a31b39-944e-4704-b591-eb6f9b1887e2,Q02320,deep_dive,What are the specific trade-offs of using Communication for this over an alternative?,Strong STAR answer,Expert,Soft Skills,Communication,3,3,0.6,7,All
b9b82880-ec6f-453f-a909-fd2896baa34b,Q02320,edge_case,How does the system recover if Communication fails with a globally distributed team?,No conflict acknowledged,Expert,Soft Skills,Communication,4,3,0.8,8,All
f0afcba1-dcac-4b50-a09d-cbb7d2ae8d65,Q02321,follow_up,Can you provide a specific metric when you tried to optimize a high-traffic web application?,No mention of trade-offs,Expert,Technical,Node.js,2,3,0.5,6,All
0a475a87-4d8a-4f7d-8fc0-4068fb0a802a,Q02321,deep_dive,What are the specific trade-offs of using Node.js for this over an alternative?,Strong base answer,Expert,Technical,Node.js,3,3,0.6,7,All
b6c66d67-1637-44f6-ad52-f78385edae9c,Q02321,edge_case,How does the system recover if Node.js fails during a major compliance audit?,Missed scalability concerns,Expert,Technical,Node.js,4,3,0.8,8,All
106f22a8-a638-4034-8e98-a88561d280e4,Q02322,follow_up,Can you provide a specific metric when you tried to implement a resource-constrained IoT ecosystem?,Skipped SLA definition,Expert,System Design,API Design,2,3,0.5,6,All
dd9f5786-5eb6-4587-a99b-456eab49247c,Q02322,deep_dive,What are the specific trade-offs of using API Design for this over an alternative?,Strong base answer,Expert,System Design,API Design,3,3,0.6,7,All
24106ebe-bf84-4b5e-80ce-e21ebd7a322e,Q02322,edge_case,How does the system recover if API Design fails with a hard deadline of two weeks?,No mention of caching strategy,Expert,System Design,API Design,4,3,0.8,8,All
9196a55f-ee64-4ac6-a5c1-2bb6a795be44,Q02323,follow_up,Can you provide a specific metric when you tried to migrate an offline-first mobile app backing service?,No mention of caching strategy,Easy,System Design,API Design,2,3,0.5,6,All
f3718290-33f6-4489-ae3a-f4cabccb3ad2,Q02323,deep_dive,What are the specific trade-offs of using API Design for this over an alternative?,Missing CAP theorem awareness,Easy,System Design,API Design,3,3,0.6,7,All
224f8b20-48f3-44a1-b6db-e2888e7a6eff,Q02323,edge_case,How does the system recover if API Design fails while ensuring 99.99% uptime?,Did not address bottlenecks,Easy,System Design,API Design,4,3,0.8,8,All
2894a94e-d972-4053-bb83-ca21a41ba4f9,Q02324,follow_up,Can you provide a specific metric when you tried to refactor a latency-sensitive trading platform?,Did not reference industry standards,Easy,Domain Knowledge,SaaS,2,3,0.5,6,All
f48e292d-9382-47ae-b62f-3f09cc82fe9a,Q02324,deep_dive,What are the specific trade-offs of using SaaS for this over an alternative?,No regulatory awareness shown,Easy,Domain Knowledge,SaaS,3,3,0.6,7,All
30400050-38b8-4eec-ae6a-c2c4df011c07,Q02324,edge_case,How does the system recover if SaaS fails with zero downtime?,No mention of business impact,Easy,Domain Knowledge,SaaS,4,3,0.8,8,All
b9c25462-b4ea-470a-bdf9-51dba7151fc0,Q02325,follow_up,Can you provide a specific metric when you tried to migrate a highly secure payment gateway?,Missed integration complexity,Hard,Domain Knowledge,Fintech,2,3,0.5,6,All
d146a478-8a20-4bc2-8c3d-a0f2537b098b,Q02325,deep_dive,What are the specific trade-offs of using Fintech for this over an alternative?,Strong base answer,Hard,Domain Knowledge,Fintech,3,3,0.6,7,All
6cc6dd98-c5e8-4639-8c59-cb2bee82deb0,Q02325,edge_case,How does the system recover if Fintech fails while ensuring 99.99% uptime?,Domain-specific terminology missing,Hard,Domain Knowledge,Fintech,4,3,0.8,8,All
192e998c-2895-4641-968c-1dad75a5d6a1,Q02326,follow_up,Can you provide a specific metric when you tried to troubleshoot a distributed microservices architecture?,Missed database indexing,Hard,System Design,Scalability,2,3,0.5,6,All
794177ef-66aa-4fe1-9294-dd2bfe49a0cd,Q02326,deep_dive,What are the specific trade-offs of using Scalability for this over an alternative?,Strong base answer,Hard,System Design,Scalability,3,3,0.6,7,All
070bb645-02fc-466c-9a1b-6c8946619854,Q02326,edge_case,How does the system recover if Scalability fails during a major compliance audit?,Did not consider latency,Hard,System Design,Scalability,4,3,0.8,8,All
f8f6729e-0c02-4adc-b8cc-0b945cc5f048,Q02327,follow_up,Can you provide a specific metric when you tried to debug a legacy monolithic system?,Missing failure scenarios,Expert,System Design,Microservices,2,3,0.5,6,All
0951df7b-9067-42d4-8d0f-28a316c144b0,Q02327,deep_dive,What are the specific trade-offs of using Microservices for this over an alternative?,Strong base answer,Expert,System Design,Microservices,3,3,0.6,7,All
cae74928-adfb-4368-94a0-a1273964aee1,Q02327,edge_case,How does the system recover if Microservices fails with a hard deadline of two weeks?,Did not address bottlenecks,Expert,System Design,Microservices,4,3,0.8,8,All
299d0842-1346-42dc-84ee-76e2e9b11b44,Q02328,follow_up,Can you provide a specific metric when you tried to troubleshoot a resource-constrained IoT ecosystem?,Skipped compliance concern,Medium,Domain Knowledge,E-commerce,2,3,0.5,6,All
f4af40d5-d4d4-408d-834d-4a3a3067fc21,Q02328,deep_dive,What are the specific trade-offs of using E-commerce for this over an alternative?,No regulatory awareness shown,Medium,Domain Knowledge,E-commerce,3,3,0.6,7,All
eac97313-0db8-4abd-a6e1-f73ada6fd5c0,Q02328,edge_case,How does the system recover if E-commerce fails with zero downtime?,Did not reference industry standards,Medium,Domain Knowledge,E-commerce,4,3,0.8,8,All
c2330bf5-6aa8-4a06-9678-32c4d1bd9029,Q02329,follow_up,Can you provide a specific metric when you tried to secure a realtime data pipeline?,Missing CAP theorem awareness,Easy,System Design,Scalability,2,3,0.5,6,All
10a30141-5baa-4b6b-9f60-18360d8004b5,Q02329,deep_dive,What are the specific trade-offs of using Scalability for this over an alternative?,Strong base answer,Easy,System Design,Scalability,3,3,0.6,7,All
